subject,angle,muscle,r,p,n,duration_s
subject_605,Frontal,SCML,0.561952205976316,5.569124708991786e-53,621,621.9998
subject_605,Frontal,SCMR,0.4835721752878897,1.0368452920435316e-37,621,621.9998
subject_605,Frontal,STL,-0.12027819559273825,0.0026805008620075675,621,621.9998
subject_605,Frontal,STR,0.13952482843462802,0.0004884606586640846,621,621.9998
subject_605,Frontal,UTL,0.4399774816750462,8.71588012109411e-31,621,621.9998
subject_605,Frontal,UTR,-0.384458065712067,2.621008908914092e-23,621,621.9998
subject_605,Horizontal,MTL,-0.4522114659270711,1.24981216558652e-32,621,621.9998
subject_605,Horizontal,MTR,-0.08103616707599105,0.04352224172072758,621,621.9998
subject_605,Horizontal,SCML,-0.13413026464372896,0.0008054120342370089,621,621.9998
subject_605,Horizontal,SCMR,-0.22088449159208592,2.664429478153552e-08,621,621.9998
subject_605,Horizontal,STL,0.3938686667816254,1.769733017277339e-24,621,621.9998
subject_605,Horizontal,STR,0.016781734727295217,0.6763964575852682,621,621.9998
subject_605,Horizontal,UTL,-0.2873839014185618,2.841016092118383e-13,621,621.9998
subject_605,Horizontal,UTR,0.15492490717417376,0.00010603148348075793,621,621.9998
subject_606,Sagittal,MTL,0.28860867737480905,1.1495032778142734e-08,377,376.9994
subject_606,Sagittal,MTR,0.2698272265506035,1.0336414185063666e-07,377,376.9994
subject_606,Sagittal,SCML,0.2444168283482993,1.5630810817416593e-06,377,376.9994
subject_606,Sagittal,SCMR,0.2665184398752955,1.4965678136344786e-07,377,376.9994
subject_606,Sagittal,STL,0.19509165792864916,0.00013778658975321112,377,376.9994
subject_606,Sagittal,STR,0.15401148485375352,0.0027145433852394105,377,376.9994
subject_606,Sagittal,UTL,0.40288611116913714,3.811713197716424e-16,377,376.9994
subject_606,Sagittal,UTR,0.38233957544084857,1.4339881393892798e-14,377,376.9994
subject_606,Frontal,MTL,0.3403863573316035,1.1135408113210159e-11,377,376.9994
subject_606,Frontal,MTR,0.24121686708720774,2.156482885765369e-06,377,376.9994
subject_606,Frontal,SCML,0.2729672612610331,7.241577582057836e-08,377,376.9994
subject_606,Frontal,SCMR,0.39397599307553255,1.8959043679803184e-15,377,376.9994
subject_606,Frontal,STL,0.3871858223605546,6.2345779619996875e-15,377,376.9994
subject_606,Frontal,STR,0.3955830007504306,1.424650215322008e-15,377,376.9994
subject_606,Frontal,UTL,0.3900436939922593,3.790247978178794e-15,377,376.9994
subject_606,Frontal,UTR,0.418185952548666,2.1627125437255144e-17,377,376.9994
subject_606,Horizontal,MTL,0.12876061531333077,0.012342384465018487,377,376.9994
subject_606,Horizontal,MTR,0.14510637637865098,0.0047568216456285485,377,376.9994
subject_606,Horizontal,SCML,-0.10347560543381092,0.04465883307040835,377,376.9994
subject_606,Horizontal,SCMR,-0.04427928486278708,0.39127150008811046,377,376.9994
subject_606,Horizontal,STL,-0.005065917222132175,0.9219034566747097,377,376.9994
subject_606,Horizontal,STR,-0.055820185403221395,0.2796633388559278,377,376.9994
subject_606,Horizontal,UTL,-0.026360325732275147,0.6099015543955777,377,376.9994
subject_606,Horizontal,UTR,-0.07063343850151962,0.1711215345326747,377,376.9994
subject_607,Sagittal,MTL,0.25195664141291924,2.8114052492635524e-11,678,677.9994
subject_607,Sagittal,MTR,0.24098019920749988,2.05618103419014e-10,678,677.9994
subject_607,Sagittal,SCML,0.42071956295555973,1.8371543718311122e-30,678,677.9994
subject_607,Sagittal,SCMR,0.2471111943235029,6.84764374060303e-11,678,677.9994
subject_607,Sagittal,STL,-0.43354951526133,1.9198830430815119e-32,678,677.9994
subject_607,Sagittal,STR,-0.04903907119133164,0.20219891372215446,678,677.9994
subject_607,Sagittal,UTL,0.38509502434523707,2.161896066161693e-25,678,677.9994
subject_607,Sagittal,UTR,0.46893443141954955,2.2926529585751067e-38,678,677.9994
subject_607,Frontal,MTL,0.2514448999624579,7.122086310498741e-08,447,677.9994
subject_607,Frontal,MTR,0.2435607012804955,1.8505875814727662e-07,447,677.9994
subject_607,Frontal,SCML,0.21500071596217327,4.5042453301432815e-06,447,677.9994
subject_607,Frontal,SCMR,0.16565332895834253,0.00043674155817262296,447,677.9994
subject_607,Frontal,STL,0.06740739572419185,0.15479977152013596,447,677.9994
subject_607,Frontal,STR,0.2443631597508516,1.6816841900890971e-07,447,677.9994
subject_607,Frontal,UTL,0.38267875959635567,4.880063659814202e-17,447,677.9994
subject_607,Frontal,UTR,0.28343414033743486,1.0524040886229933e-09,447,677.9994
subject_607,Horizontal,MTL,0.04072792485824485,0.289611658203804,678,677.9994
subject_607,Horizontal,MTR,0.11498524834633547,0.0027134610265866855,678,677.9994
subject_607,Horizontal,SCML,0.06279477822850765,0.10232751519465373,678,677.9994
subject_607,Horizontal,SCMR,0.02931529404053242,0.4460124909518757,678,677.9994
subject_607,Horizontal,STL,0.008640320448708468,0.8223142262374415,678,677.9994
subject_607,Horizontal,STR,0.043062002496660895,0.26283416002666016,678,677.9994
subject_607,Horizontal,UTL,0.04191417119658314,0.2757816617166237,678,677.9994
subject_607,Horizontal,UTR,0.026097168364761017,0.49752379276420206,678,677.9994
subject_608,Sagittal,MTL,-0.21191066898910507,5.310866901502386e-05,358,357.9994
subject_608,Sagittal,MTR,0.12686906164911343,0.016314939424204318,358,357.9994
subject_608,Sagittal,SCML,-0.15534299038240543,0.003210215601395135,358,357.9994
subject_608,Sagittal,SCMR,-0.11959516851293232,0.02363192196679429,358,357.9994
subject_608,Sagittal,STL,-0.034269087570448054,0.518069669832093,358,357.9994
subject_608,Sagittal,STR,-0.050101995818983086,0.344529870031397,358,357.9994
subject_608,Sagittal,UTL,-0.09268011989237075,0.07990658108769613,358,357.9994
subject_608,Sagittal,UTR,-0.09474849839222803,0.07337580643665051,358,357.9994
subject_608,Frontal,MTL,0.40083609032045553,3.915387080164462e-15,355,357.9994
subject_608,Frontal,MTR,0.45479843401455755,1.593604304782813e-19,355,357.9994
subject_608,Frontal,SCML,0.3704512927665122,5.454303201271892e-13,355,357.9994
subject_608,Frontal,SCMR,0.4134809287081392,4.300515700297805e-16,355,357.9994
subject_608,Frontal,STL,0.35084226225783394,1.0135628041996124e-11,355,357.9994
subject_608,Frontal,STR,0.3354198356105321,8.793176210842842e-11,355,357.9994
subject_608,Frontal,UTL,0.447200819813188,7.395307897647759e-19,355,357.9994
subject_608,Frontal,UTR,0.3019594418929545,6.423059714006801e-09,355,357.9994
subject_608,Horizontal,MTL,-0.44458350953695536,9.952067162704101e-19,357,357.9994
subject_608,Horizontal,MTR,-0.4227582048345492,6.558133266284684e-17,357,357.9994
subject_608,Horizontal,SCML,-0.412775888265234,4.034276389823495e-16,357,357.9994
subject_608,Horizontal,SCMR,-0.419496277977321,1.1953361752631818e-16,357,357.9994
subject_608,Horizontal,STL,-0.4165576902886087,2.041475531020368e-16,357,357.9994
subject_608,Horizontal,STR,-0.2947142889988491,1.3830241201177655e-08,357,357.9994
subject_608,Horizontal,UTL,-0.49391422328708545,2.3537741505640685e-23,357,357.9994
subject_608,Horizontal,UTR,-0.36299449714122667,1.4691308989782659e-12,357,357.9994
subject_609,Sagittal,MTL,-0.3055568532707937,9.31946204706408e-15,615,614.9996
subject_609,Sagittal,MTR,-0.21983618179482906,3.6253986234578936e-08,615,614.9996
subject_609,Sagittal,SCML,0.030616781282686533,0.44850816231360513,615,614.9996
subject_609,Sagittal,SCMR,-0.41946372452645,1.3240014579752534e-27,615,614.9996
subject_609,Sagittal,STL,-0.5626031452865828,1.2569906282595767e-52,615,614.9996
subject_609,Sagittal,STR,-0.46294516778587314,5.408269332549046e-34,615,614.9996
subject_609,Sagittal,UTL,-0.4626027390057239,6.124343238535359e-34,615,614.9996
subject_609,Sagittal,UTR,-0.5027220969720312,1.0607115087111588e-40,615,614.9996
subject_609,Frontal,MTL,0.5086145906454854,9.011872499690031e-42,615,614.9996
subject_609,Frontal,MTR,0.4579120601992719,3.316328993632814e-33,615,614.9996
subject_609,Frontal,SCML,0.23007394736499537,7.8501771752842e-09,615,614.9996
subject_609,Frontal,SCMR,0.5183759858029466,1.362363888510717e-43,615,614.9996
subject_609,Frontal,STL,0.5597626703826547,5.2596402579320595e-52,615,614.9996
subject_609,Frontal,STR,0.20865344557091545,1.7749114710042448e-07,615,614.9996
subject_609,Frontal,UTL,0.546871023927562,2.938890907468151e-49,615,614.9996
subject_609,Frontal,UTR,0.5898775634699396,6.485180923031324e-59,615,614.9996
subject_609,Horizontal,MTL,-0.04713864915237073,0.2431008717416848,615,614.9996
subject_609,Horizontal,MTR,-0.046838586078940515,0.2461169369870995,615,614.9996
subject_609,Horizontal,SCML,-0.17978364638451255,7.256552094235277e-06,615,614.9996
subject_609,Horizontal,SCMR,-0.08009261592286707,0.047102006344504954,615,614.9996
subject_609,Horizontal,STL,0.048455287589750734,0.23017340753828167,615,614.9996
subject_609,Horizontal,STR,0.08048064151190276,0.0460394252181632,615,614.9996
subject_609,Horizontal,UTL,-0.05714408922303571,0.15695094798349843,615,614.9996
subject_609,Horizontal,UTR,-0.01607463831692785,0.6907387133968818,615,614.9996
subject_610,Sagittal,MTL,0.23450903998435177,1.2473803025453594e-06,418,417.9997
subject_610,Sagittal,MTR,0.15876949594139686,0.0011259161235523674,418,417.9997
subject_610,Sagittal,SCML,0.5117774586042371,2.793540395895275e-29,418,417.9997
subject_610,Sagittal,SCMR,0.38489424885513535,3.290178388760284e-16,418,417.9997
subject_610,Sagittal,STL,0.30743990058580545,1.3359952531256897e-10,418,417.9997
subject_610,Sagittal,STR,0.2801719272450696,5.606043860716368e-09,418,417.9997
subject_610,Sagittal,UTL,-0.07484786927953067,0.12655485830717997,418,417.9997
subject_610,Sagittal,UTR,0.05108164852952792,0.2974489135093951,418,417.9997
subject_610,Frontal,MTL,-0.15678699411012764,0.0013006823727387548,418,417.9997
subject_610,Frontal,MTR,-0.16416842519927957,0.0007536823562989337,418,417.9997
subject_610,Frontal,SCML,-0.3208733572412897,1.8283491950101302e-11,418,417.9997
subject_610,Frontal,SCMR,-0.2864688587912149,2.4494047813034076e-09,418,417.9997
subject_610,Frontal,STL,-0.12925616180068022,0.008148772181782575,418,417.9997
subject_610,Frontal,STR,-0.14901593345474687,0.002253709742194633,418,417.9997
subject_610,Frontal,UTL,0.09907422419741127,0.04291926092634487,418,417.9997
subject_610,Frontal,UTR,0.022200480759435023,0.6508465301207379,418,417.9997
subject_610,Horizontal,MTL,0.13872696949283292,0.004489650572546371,418,417.9997
subject_610,Horizontal,MTR,-0.13748961058826561,0.004863344022703045,418,417.9997
subject_610,Horizontal,SCML,0.11616896484802922,0.017500637000740987,418,417.9997
subject_610,Horizontal,SCMR,0.2352409640490817,1.15311420647675e-06,418,417.9997
subject_610,Horizontal,STL,0.10408092016494874,0.033391180812006385,418,417.9997
subject_610,Horizontal,STR,0.10103511363062924,0.038944938526649736,418,417.9997
subject_610,Horizontal,UTL,0.14900656654616118,0.0022551691566876455,418,417.9997
subject_610,Horizontal,UTR,0.021177873558940186,0.6659344026674268,418,417.9997
subject_611,Sagittal,MTL,-0.12408185431769297,0.0008340808247352114,722,721.9998
subject_611,Sagittal,MTR,-0.13370579049876277,0.0003149952159575417,722,721.9998
subject_611,Sagittal,SCML,-0.19432209802567277,1.419983843143271e-07,722,721.9998
subject_611,Sagittal,SCMR,-0.20232333869712915,4.1621087158586694e-08,722,721.9998
subject_611,Sagittal,STL,0.12080516008732049,0.0011446078824855206,722,721.9998
subject_611,Sagittal,STR,-0.15983052366609524,1.5961523580217385e-05,722,721.9998
subject_611,Sagittal,UTL,-0.17217091403716708,3.271153450842158e-06,722,721.9998
subject_611,Sagittal,UTR,-0.17210988151934672,3.2978317646646198e-06,722,721.9998
subject_611,Frontal,MTL,-0.09292868959441228,0.012486793702540864,722,721.9998
subject_611,Frontal,MTR,-0.09553170104907413,0.010217776074168539,722,721.9998
subject_611,Frontal,SCML,-0.14464602324780237,9.601695904713196e-05,722,721.9998
subject_611,Frontal,SCMR,-0.14460794372172744,9.642939550903977e-05,722,721.9998
subject_611,Frontal,STL,0.09245789798322247,0.012941687945678475,722,721.9998
subject_611,Frontal,STR,-0.16136491195159813,1.3188386353942924e-05,722,721.9998
subject_611,Frontal,UTL,-0.14677901582351663,7.539478147715049e-05,722,721.9998
subject_611,Frontal,UTR,-0.1971132486159546,9.307957309589212e-08,722,721.9998
subject_611,Horizontal,MTL,-0.0398094378141704,0.28540687435984163,722,721.9998
subject_611,Horizontal,MTR,-0.039668783872410115,0.2871137329040877,722,721.9998
subject_611,Horizontal,SCML,-0.08629156350468002,0.020396739068508144,722,721.9998
subject_611,Horizontal,SCMR,-0.09267123702754017,0.012733770784659693,722,721.9998
subject_611,Horizontal,STL,-0.04635469441813015,0.21347602427504375,722,721.9998
subject_611,Horizontal,STR,-0.01053328421011974,0.7775238129825689,722,721.9998
subject_611,Horizontal,UTL,-0.033668759632812205,0.3663294961714238,722,721.9998
subject_611,Horizontal,UTR,0.0045438733664781685,0.9029915064127995,722,721.9998
subject_612,Sagittal,MTL,0.3495198332331653,1.5555032665439155e-17,560,559.9998
subject_612,Sagittal,MTR,0.38946317272556824,1.0038349532888933e-21,560,559.9998
subject_612,Sagittal,SCML,0.46319884689305313,3.957775084986041e-31,560,559.9998
subject_612,Sagittal,SCMR,0.25088005110558487,1.7421966827800748e-09,560,559.9998
subject_612,Sagittal,STL,-0.03254703379752671,0.44207968772450795,560,559.9998
subject_612,Sagittal,STR,-0.11939767292761368,0.0046653084504396924,560,559.9998
subject_612,Sagittal,UTL,0.5527635452891201,4.0032030869553125e-46,560,559.9998
subject_612,Sagittal,UTR,0.5620423187282786,5.982117225372486e-48,560,559.9998
subject_612,Frontal,MTL,-0.2241557631178557,8.275905772575684e-08,560,559.9998
subject_612,Frontal,MTR,-0.2150888771879216,2.76461993493436e-07,560,559.9998
subject_612,Frontal,SCML,-0.2922602215965787,1.722251851886491e-12,560,559.9998
subject_612,Frontal,SCMR,-0.30014578250285084,4.022402105756014e-13,560,559.9998
subject_612,Frontal,STL,0.031660698853774226,0.4546156461854089,560,559.9998
subject_612,Frontal,STR,-0.10444347874357063,0.01340488381919921,560,559.9998
subject_612,Frontal,UTL,-0.3685800452761781,1.841997248947015e-19,560,559.9998
subject_612,Frontal,UTR,-0.2923509150270865,1.6941134537880632e-12,560,559.9998
subject_612,Horizontal,MTL,0.014358391684357343,0.7345797328186903,560,559.9998
subject_612,Horizontal,MTR,-0.05665339979041805,0.180654066334028,560,559.9998
subject_612,Horizontal,SCML,-0.1050901476920998,0.01283831200229235,560,559.9998
subject_612,Horizontal,SCMR,0.01313004372523313,0.756536135768234,560,559.9998
subject_612,Horizontal,STL,0.09685689650661859,0.02188701930174375,560,559.9998
subject_612,Horizontal,STR,0.09088114967844677,0.0315325617506405,560,559.9998
subject_612,Horizontal,UTL,0.08746169454899286,0.03854016659743413,560,559.9998
subject_612,Horizontal,UTR,-0.14688717689581285,0.0004881969346838101,560,559.9998
subject_613,Sagittal,MTL,0.04781467031054612,0.46859174026247574,232,537.9996
subject_613,Sagittal,MTR,-0.1512336121418713,0.02120303339092178,232,537.9996
subject_613,Sagittal,SCML,0.362610037735371,1.2849962956827989e-08,232,537.9996
subject_613,Sagittal,SCMR,0.44904103574088694,6.519119338941368e-13,232,537.9996
subject_613,Sagittal,STL,-0.6091948086512033,5.863542137004017e-25,232,537.9996
subject_613,Sagittal,STR,-0.3146848079727599,9.976548834209558e-07,232,537.9996
subject_613,Sagittal,UTL,-0.12327786497688467,0.06083021965892995,232,537.9996
subject_613,Sagittal,UTR,-0.17451376441469316,0.007716420566986857,232,537.9996
subject_613,Frontal,MTL,0.1318547294205159,0.0448272874248888,232,537.9996
subject_613,Frontal,MTR,0.008199369728670736,0.9011437802774293,232,537.9996
subject_613,Frontal,SCML,0.058282006449740645,0.37686811364913797,232,537.9996
subject_613,Frontal,SCMR,0.008199369728670736,0.9011437802774293,232,537.9996
subject_613,Frontal,STL,0.09107948536442359,0.16676801336774838,232,537.9996
subject_613,Frontal,STR,0.138502867038357,0.03499724610780994,232,537.9996
subject_613,Frontal,UTL,0.038337593596217225,0.5612401728527451,232,537.9996
subject_613,Frontal,UTR,-0.008642578903193478,0.895829690602369,232,537.9996
subject_613,Horizontal,MTL,0.0477504704722584,0.46918973538307074,232,537.9996
subject_613,Horizontal,MTR,0.2583097259057809,6.863260226618971e-05,232,537.9996
subject_613,Horizontal,SCML,-0.12217008668700158,0.0632040667652641,232,537.9996
subject_613,Horizontal,SCMR,-0.1455373381947025,0.026650412669815365,232,537.9996
subject_613,Horizontal,STL,0.07111772197995933,0.28069987049250883,232,537.9996
subject_613,Horizontal,STR,0.07137171384417347,0.27898112862355706,232,537.9996
subject_613,Horizontal,UTL,0.08102340468431082,0.21889628281807463,232,537.9996
subject_613,Horizontal,UTR,0.10337468873515518,0.11635431338635936,232,537.9996
subject_614,Sagittal,MTL,-0.4768349804041159,7.418700675100043e-37,626,625.9998
subject_614,Sagittal,MTR,-0.6923077700034584,1.7419591108852167e-90,626,625.9998
subject_614,Sagittal,SCML,0.6794461600082045,5.809504394255083e-86,626,625.9998
subject_614,Sagittal,STL,-0.3601039164956883,1.329993221220725e-20,626,625.9998
subject_614,Sagittal,STR,-0.16876348805025126,2.1907843351177344e-05,626,625.9998
subject_614,Sagittal,UTL,0.6295094070138196,2.1103129403285633e-70,626,625.9998
subject_614,Sagittal,UTR,0.5721933022382265,1.009987361261184e-55,626,625.9998
subject_614,Frontal,MTL,-0.0933372759460081,0.01950525143711034,626,625.9998
subject_614,Frontal,MTR,-0.10363033467185569,0.009469086849057924,626,625.9998
subject_614,Frontal,SCML,0.23879444794022242,1.4445164524063451e-09,626,625.9998
subject_614,Frontal,STL,-0.03965987759060127,0.32183385586889124,626,625.9998
subject_614,Frontal,STR,0.022956229658304777,0.5664468086995701,626,625.9998
subject_614,Frontal,UTL,0.1959067032491909,7.823009437220363e-07,626,625.9998
subject_614,Frontal,UTR,0.15744316801049738,7.619837611319318e-05,626,625.9998
subject_614,Horizontal,MTL,0.05500513416663026,0.16928087606318054,626,625.9998
subject_614,Horizontal,MTR,0.05079951022632452,0.20434026853002707,626,625.9998
subject_614,Horizontal,SCML,-0.03264892269447872,0.4148087375021558,626,625.9998
subject_614,Horizontal,STL,0.03198487680916729,0.42436792378130295,626,625.9998
subject_614,Horizontal,STR,-0.015605078304818646,0.6967714751678371,626,625.9998
subject_614,Horizontal,UTL,-0.031542179552293007,0.4308114703959807,626,625.9998
subject_614,Horizontal,UTR,-0.02113879401574724,0.5975726468006268,626,625.9998
subject_615,Sagittal,MTL,0.48327653092808964,2.3941946464532956e-34,564,563.9998
subject_615,Sagittal,MTR,0.4888823926913281,3.1870101415222676e-35,564,563.9998
subject_615,Sagittal,SCML,0.5793388903666141,7.227641416891178e-52,564,563.9998
subject_615,Sagittal,SCMR,0.6636490253866056,7.096657666299483e-73,564,563.9998
subject_615,Sagittal,STL,0.2387427760611475,9.441858153202752e-09,564,563.9998
subject_615,Sagittal,STR,0.34814272475037095,1.630587092877813e-17,564,563.9998
subject_615,Sagittal,UTL,0.05475717840587635,0.19411550343694658,564,563.9998
subject_615,Sagittal,UTR,0.2824797172355332,8.29890687369061e-12,564,563.9998
subject_615,Frontal,MTL,-0.1644177552945861,8.753678536050582e-05,564,563.9998
subject_615,Frontal,MTR,-0.20268193697700537,1.2147834166300917e-06,564,563.9998
subject_615,Frontal,SCML,-0.43166948608929934,5.285903124784341e-27,564,563.9998
subject_615,Frontal,SCMR,-0.4623509281308697,3.227092965925876e-31,564,563.9998
subject_615,Frontal,STL,0.046393359916820254,0.27136297811008986,564,563.9998
subject_615,Frontal,STR,-0.3607125512553659,8.98865985755011e-19,564,563.9998
subject_615,Frontal,UTL,0.29896893558899207,4.141490448175009e-13,564,563.9998
subject_615,Frontal,UTR,0.02857905783270129,0.49818543690142725,564,563.9998
subject_615,Horizontal,MTL,-0.0801152003674906,0.05724090220123798,564,563.9998
subject_615,Horizontal,MTR,0.0006195220379649848,0.9882873212795551,564,563.9998
subject_615,Horizontal,SCML,0.019528132359737396,0.6435201497261129,564,563.9998
subject_615,Horizontal,SCMR,0.055269343017287406,0.18997127595454388,564,563.9998
subject_615,Horizontal,STL,-0.1277579247346483,0.0023672215487263964,564,563.9998
subject_615,Horizontal,STR,0.05805751385066253,0.1685455820881416,564,563.9998
subject_615,Horizontal,UTL,-0.08668933921065175,0.03958380541758284,564,563.9998
subject_615,Horizontal,UTR,-0.13125503979007683,0.0017856635050810027,564,563.9998
subject_616,Sagittal,MTL,-0.09250820111902369,0.02242343078743958,609,608.9993
subject_616,Sagittal,MTR,0.3331130507138331,3.0131071542993375e-17,609,608.9993
subject_616,Sagittal,SCML,0.5877224640087885,7.670201192249742e-58,609,608.9993
subject_616,Sagittal,SCMR,-0.2710939212360689,1.0167528696246407e-11,609,608.9993
subject_616,Sagittal,STL,0.14610229130115918,0.0002974358624960648,609,608.9993
subject_616,Sagittal,STR,-0.03101974566467258,0.4447992254480226,609,608.9993
subject_616,Sagittal,UTL,0.20525382028159975,3.2330504104540606e-07,609,608.9993
subject_616,Sagittal,UTR,0.28504294771669114,7.551028464789744e-13,609,608.9993
subject_616,Frontal,MTL,0.340086119022555,7.612742246710584e-17,568,608.9993
subject_616,Frontal,MTR,-0.21921741020659027,1.3105187366532216e-07,568,608.9993
subject_616,Frontal,SCML,-0.5966831851675791,4.539853177099053e-56,568,608.9993
subject_616,Frontal,SCMR,0.3201235685569416,5.311032866960763e-15,568,608.9993
subject_616,Frontal,STL,-0.05410256835451611,0.19791462358778844,568,608.9993
subject_616,Frontal,STR,0.01309702446209389,0.7554480159560464,568,608.9993
subject_616,Frontal,UTL,-0.05784505340688589,0.16859800116859944,568,608.9993
subject_616,Frontal,UTR,-0.13860591031083738,0.0009260406038689124,568,608.9993
subject_616,Horizontal,MTL,-0.18523882857289903,5.5055344475042414e-06,594,608.9993
subject_616,Horizontal,MTR,0.4153917342551492,3.509257572804189e-26,594,608.9993
subject_616,Horizontal,SCML,0.6813137862559381,2.944256765775625e-82,594,608.9993
subject_616,Horizontal,SCMR,-0.42275224518449583,3.764488114383043e-27,594,608.9993
subject_616,Horizontal,STL,0.23046825144869246,1.332614060642236e-08,594,608.9993
subject_616,Horizontal,STR,-0.01199275058088933,0.7705286209184239,594,608.9993
subject_616,Horizontal,UTL,0.27128884477251236,1.7623815559807112e-11,594,608.9993
subject_616,Horizontal,UTR,0.37245572052378234,5.525078955945461e-21,594,608.9993
subject_617,Sagittal,MTR,-0.3664883379743455,2.8274663003386026e-19,561,560.9996
subject_617,Sagittal,SCML,-0.14133082156378568,0.0007882724784193621,561,560.9996
subject_617,Sagittal,SCMR,-0.2946359805481589,1.0659883676998775e-12,561,560.9996
subject_617,Sagittal,STL,-0.43040320534270127,1.053401168638531e-26,561,560.9996
subject_617,Sagittal,STR,-0.1400741657297514,0.0008787048291107347,561,560.9996
subject_617,Sagittal,UTL,-0.08008045209941696,0.05801888746755309,561,560.9996
subject_617,Sagittal,UTR,-0.3300984868134256,9.97391677982377e-16,561,560.9996
subject_617,Frontal,MTR,-0.1635787166631564,9.940576909088476e-05,561,560.9996
subject_617,Frontal,SCML,-0.13387089070844016,0.0014827712444424087,561,560.9996
subject_617,Frontal,SCMR,-0.183074477445939,1.2802206636824619e-05,561,560.9996
subject_617,Frontal,STL,-0.17833979268440608,2.149748470309191e-05,561,560.9996
subject_617,Frontal,STR,-0.19718569477442918,2.522568378801418e-06,561,560.9996
subject_617,Frontal,UTL,-0.17017014054685908,5.0966814094282024e-05,561,560.9996
subject_617,Frontal,UTR,-0.14853912977358133,0.0004156097058378876,561,560.9996
subject_617,Horizontal,MTR,0.15702654044260195,0.0001883602692633376,561,560.9996
subject_617,Horizontal,SCML,0.40369438968684646,2.110259435335295e-23,561,560.9996
subject_617,Horizontal,SCMR,0.3775820615329757,1.8870066782694652e-20,561,560.9996
subject_617,Horizontal,STL,0.24386931280918828,4.861459942617808e-09,561,560.9996
subject_617,Horizontal,STR,0.4953850204448688,4.483092999869029e-36,561,560.9996
subject_617,Horizontal,UTL,0.3744089178585812,4.1370315172391125e-20,561,560.9996
subject_617,Horizontal,UTR,0.39756845953766834,1.097941110934038e-22,561,560.9996
subject_618,Sagittal,MTL,0.30311333360985254,1.8010151597813793e-15,659,658.9993
subject_618,Sagittal,MTR,0.1797479314100554,3.426902235870854e-06,659,658.9993
subject_618,Sagittal,SCML,0.23939201609579133,4.831150257120365e-10,659,658.9993
subject_618,Sagittal,SCMR,0.3721763758019539,4.436807698932953e-23,659,658.9993
subject_618,Sagittal,STL,0.24944437346292694,8.344202477393755e-11,659,658.9993
subject_618,Sagittal,STR,-0.12510245299689313,0.0012906160120698539,659,658.9993
subject_618,Sagittal,UTL,-0.1437476385211053,0.00021358279574787168,659,658.9993
subject_618,Sagittal,UTR,0.25173624552334406,5.53011408505289e-11,659,658.9993
subject_618,Frontal,MTL,-0.48959632583365537,6.660002556805094e-41,657,658.9993
subject_618,Frontal,MTR,-0.08745011584925262,0.02499049374080932,657,658.9993
subject_618,Frontal,SCML,-0.210736515688355,4.9620800719295635e-08,657,658.9993
subject_618,Frontal,SCMR,-0.346476520813442,5.753149695809807e-20,657,658.9993
subject_618,Frontal,STL,0.237048994570561,7.633209142610577e-10,657,658.9993
subject_618,Frontal,STR,0.15016312731178647,0.00011173670541525158,657,658.9993
subject_618,Frontal,UTL,-0.031968061369750896,0.41332610025281996,657,658.9993
subject_618,Frontal,UTR,-0.44521972536575694,2.632827029914346e-33,657,658.9993
subject_618,Horizontal,MTL,0.47531528852357396,2.460089839215569e-38,657,658.9993
subject_618,Horizontal,MTR,0.16950632506253924,1.2529626551711428e-05,657,658.9993
subject_618,Horizontal,SCML,0.2626421516679665,7.938203193024125e-12,657,658.9993
subject_618,Horizontal,SCMR,0.35306956768584685,1.0103421333463902e-20,657,658.9993
subject_618,Horizontal,STL,-0.0679817284697067,0.08164765579918098,657,658.9993
subject_618,Horizontal,STR,-0.1499313872170447,0.00011452907206033092,657,658.9993
subject_618,Horizontal,UTL,-0.0064463347597659695,0.8690072700732123,657,658.9993
subject_618,Horizontal,UTR,0.39098230178406895,2.0046078399573944e-25,657,658.9993
subject_619,Sagittal,MTL,0.21966980400362437,1.4005898684881743e-05,384,528.9999
subject_619,Sagittal,MTR,0.1644219224308006,0.0012227117529457381,384,528.9999
subject_619,Sagittal,SCML,0.34250457654924243,5.214976864177864e-12,384,528.9999
subject_619,Sagittal,SCMR,0.4868813313994256,2.9923450130551344e-24,384,528.9999
subject_619,Sagittal,STL,-0.4321885511770606,6.594593243257682e-19,384,528.9999
subject_619,Sagittal,STR,-0.3145069548279608,2.907585451999036e-10,384,528.9999
subject_619,Sagittal,UTL,0.46097062222944296,1.3407690904093273e-21,384,528.9999
subject_619,Sagittal,UTR,0.2649063820970875,1.3748430121854966e-07,384,528.9999
subject_619,Frontal,MTL,-0.2048918995515542,5.3532339161955704e-05,383,528.9999
subject_619,Frontal,MTR,-0.10153590181601185,0.04706261097067765,383,528.9999
subject_619,Frontal,SCML,0.42534793289634776,2.924383920066451e-18,383,528.9999
subject_619,Frontal,SCMR,0.26968253267891584,8.314211251734738e-08,383,528.9999
subject_619,Frontal,STL,-0.007560184864395587,0.8827577179675159,383,528.9999
subject_619,Frontal,STR,0.06106313838232991,0.2331687573700691,383,528.9999
subject_619,Frontal,UTL,0.20275467505485803,6.425747892249519e-05,383,528.9999
subject_619,Frontal,UTR,0.1252030100957509,0.014209721321002226,383,528.9999
subject_619,Horizontal,MTL,-0.1722103170032648,0.0007246597371475308,382,528.9999
subject_619,Horizontal,MTR,-0.11710109096031047,0.022073544492312688,382,528.9999
